% Sensorgestyetzte intelligente Umgebungen
%
% Introduction to Machine Learning
%
% Oscar Martinez Mozos  ommozos@ommozos.unizar.es
%

@relation people_2D

@attribute n_points integer
@attribute std real
@attribute mean_deviation real
@attribute width real
@attribute linearity real
@attribute circularity real
@attribute radius real
@attribute boundary_length real
@attribute boundary_regularity real
@attribute mean_curvaure real
@attribute angular_difference real
@attribute person {-1, 1} 

@data
7,0.21136,0.037844,0.13698,0.076038,0.00018671,0.084885,0.16146,0.017393,108.98,-0.21872,-1
44,0.44184,0.18935,0.77081,0.70138,0.0043828,1.0968,0.81118,0.0063477,642.02,0.014731,-1
14,0.22538,0.047147,0.17349,0.071929,0.0002557,0.171,0.18892,0.0026759,189.95,0.10392,-1
17,0.2613,0.06427,0.24029,0.084656,0.00081018,0.25785,0.25761,0.0033018,192.86,-0.068162,-1
12,0.36545,0.12275,0.48763,0.094086,0.002971,0.66875,0.5283,0.042408,111.2,0.14793,-1
23,0.27965,0.074367,0.27521,0.22791,0.00066212,0.25257,0.29852,0.0030314,490.32,0.028552,-1
39,0.42544,0.17522,0.65082,1.3078,0.014271,0.47365,0.71454,0.0030808,516.53,-0.0059745,-1
36,0.27648,0.073272,0.26294,2.3623,0.0043701,0.12145,0.36295,0.0063259,1164.2,0.044677,-1
8,0.1858,0.030866,0.10059,0.1034,0.0010275,0.042126,0.12649,0.0049902,236.59,0.0048458,-1
16,0.23442,0.050611,0.18297,0.20183,0.0025767,0.097096,0.30197,0.010894,570.35,0.16879,-1
54,0.43576,0.18645,0.73792,0.078511,0.030903,0.86062,0.74747,0.0015854,391.4,0.012482,-1
100,0.60456,0.35931,1.4711,0.72211,0.25842,1.5784,1.6245,0.0082397,2863.1,-0.0028642,-1
3,0.088146,0.0051745,0.015524,3.175e-005,0,1.265,0.015524,2.1e-007,0.79051,-0.0030679,-1
28,0.35378,0.12339,0.43383,0.85101,0.037948,0.17821,0.67641,0.016259,542.03,0.039962,-1
18,0.26956,0.068636,0.24935,0.075124,0.024482,0.079723,0.2656,0.0017248,338.93,0.046883,-1
31,0.33479,0.10835,0.41713,0.54812,0.057878,0.14896,0.54518,0.011436,619.06,-0.036737,-1
41,0.37864,0.13982,0.53969,0.14613,0.0025766,1.2456,0.56226,0.0036334,1153.2,0.018528,-1
39,0.42921,0.18018,0.64619,2.273,0.064694,0.33321,0.80235,0.015895,607.51,-0.017132,-1
55,0.32716,0.1028,0.41086,2.8375,0.0016225,0.21655,0.58054,0.0078428,2549.8,0.045891,-1
8,0.20478,0.035607,0.17419,0.082734,0.00038346,0.11032,0.19892,0.037569,230.08,-0.046078,-1
69,0.49274,0.23922,0.95209,0.25466,1.0117,0.29909,0.99606,0.0034061,970.62,-0.0020453,-1
36,0.45313,0.19962,0.76699,0.25444,0.016725,1.0076,0.81225,0.010338,533.92,0.011111,-1
3,0.087762,0.0051295,0.015389,3.147e-005,0,1.254,0.015389,2.1e-007,0.79745,-0.0030679,-1
44,0.439,0.18701,0.72457,0.77289,0.0097865,0.85041,0.77631,0.0081003,670.18,0.0087475,-1
20,0.28215,0.076007,0.2593,0.32267,0.02639,0.085355,0.35175,0.014639,315.29,0.0056538,-1
89,0.11535,0.011679,0.12387,0.31207,0.0013528,0.076561,0.20675,0.0053179,42115,0.028042,-1
72,0.4745,0.22144,0.89542,0.62783,0.0029044,2.3909,0.94331,0.0041082,1947.8,0.0087578,-1
39,0.42786,0.17892,0.6488,3.1453,0.077599,0.31803,0.78072,0.011963,579.82,-0.023282,-1
20,0.23967,0.054469,0.17819,0.265,0.011515,0.059535,0.27074,0.014183,616.27,0.12187,-1
7,0.26782,0.058026,0.15629,0.035924,0.0014883,0.066499,0.17041,0.026899,66.422,0.1743,-1
13,0.22314,0.045822,0.16961,0.035144,2.436e-005,0.45033,0.17142,0.00026668,89.21,-0.040121,-1
4,0.12126,0.011006,0.032535,0.0086202,2.98e-006,0.026311,0.034558,0.0019491,57.756,0.23335,-1
7,0.16866,0.024216,0.083687,0.0094365,0.00055821,0.03791,0.085088,0.00066949,94.019,-0.0051133,-1
4,0.11428,0.0097954,0.029083,0.0033824,8.367e-005,0.011323,0.029384,0.00026335,60.882,-0.0040906,-1
55,0.43916,0.1894,0.75095,0.087907,0.0083437,1.7049,0.76359,0.0018057,549.7,0.012912,-1
26,0.40152,0.15503,0.58062,0.21057,0.031812,0.38608,0.61726,0.0089496,329.15,0.031401,-1
27,0.38742,0.14529,0.47916,1.4068,0.010613,0.21217,0.62508,0.0065042,379.12,-0.0017578,-1
29,0.36098,0.1285,0.44451,0.90018,0.046821,0.17669,0.59607,0.010921,510.67,0.014117,-1
14,0.23874,0.052761,0.2028,0.091702,0.00068468,0.15564,0.22853,0.010105,233.62,0.10919,-1
3,0.10272,0.0070277,0.021083,4.312e-005,0,1.718,0.021083,0,0.58207,-0.003068,-1
5,0.18703,0.02701,0.080633,0.015722,0.00016026,0.049165,0.084395,0.0079278,62.391,0.080659,-1
94,0.5118,0.2582,1.0697,0.5273,0.02613,2.2573,1.1546,0.005422,3340,0.0083051,-1
41,0.43768,0.18835,0.67563,6.3195,0.095491,0.32388,0.84403,0.012739,485,-0.015314,-1
21,0.24733,0.057976,0.19279,0.26578,0.023494,0.06648,0.3029,0.012388,613.42,0.10122,-1
3,0.092166,0.0056573,0.016972,3.471e-005,0,1.383,0.016972,0,0.72307,-0.003068,-1
5,0.12128,0.011735,0.03908,0.0047849,2.34e-006,0.064891,0.039739,0.00058358,88.486,0.1163,-1
15,0.24172,0.054289,0.2035,0.090602,0.00040247,0.21243,0.21621,0.0040495,174.83,-0.0056976,-1
17,0.24406,0.053836,0.20623,0.34643,0.00073996,0.10713,0.27012,0.012014,411.22,0.11797,-1
57,0.44654,0.19586,0.77392,0.18536,0.049436,0.76493,0.80207,0.0022544,793.33,-0.016943,-1
11,0.21133,0.04045,0.14468,0.034678,0.00081764,0.098398,0.14874,0.00097324,105.02,0.015166,-1
14,0.24596,0.056287,0.20396,0.038044,0.0014914,0.16174,0.21232,0.0021339,292.61,0.0044861,-1
4,0.0080901,4.909e-005,0.00014726,6e-007,0,0.008,0.00014726,0,250,-0.0040906,-1
53,0.53761,0.28314,1.1057,0.26914,0.13595,0.93444,1.1632,0.0084826,891.48,-0.0060179,-1
25,0.37526,0.13458,0.44535,1.2299,0.0084934,0.19693,0.5845,0.0056682,373.88,-0.021845,-1
3,0.1261,0.010591,0.031772,6.498e-005,0,2.589,0.031772,0,0.38625,-0.003068,-1
3,0.1342,0.011994,0.035981,7.359e-005,0,2.932,0.035981,0,0.34106,-0.003068,-1
3,0.087833,0.0051378,0.015413,3.153e-005,0,1.256,0.015413,0,0.79618,-0.003068,-1
27,0.35919,0.1253,0.41726,1.3215,0.022875,0.16658,0.60184,0.011865,406,-0.0058999,-1
12,0.22002,0.044436,0.15568,0.09194,0.0010272,0.086062,0.18091,0.0052894,151.27,0.13265,-1
3,0.14418,0.013342,0.03986,0.0024117,0,0.10983,0.040025,0.0025183,9.1049,-0.091236,-1
3,0.10347,0.00713,0.02139,4.375e-005,0,1.743,0.02139,0,0.57372,-0.003068,-1
106,0.52568,0.27245,1.1316,0.9419,2.4265,0.33164,1.2592,0.0049055,3347.5,0.0050358,-1
43,0.43943,0.18723,0.69722,2.823,0.013743,0.55829,0.77075,0.0052467,675.69,-0.024521,-1
58,0.33344,0.10684,0.43793,5.7041,0.0029758,0.21948,0.64746,0.010246,2380.6,0.026554,-1
7,0.24936,0.047383,0.22964,0.062038,0.00010437,0.22871,0.24051,0.04883,167.32,0.041559,-1
71,0.50117,0.24756,0.98427,0.18659,0.091979,1.0155,1.0111,0.0017973,1079.1,-0.0040861,-1
15,0.25317,0.059646,0.22239,0.04225,0.00045685,0.31901,0.23085,0.0018096,274.04,0.042194,-1
79,0.64779,0.41376,1.3897,6.7875,0.2912,0.80491,1.9387,0.015031,1203.3,-0.019472,-1
3,0.12657,0.010668,0.032005,6.546e-005,0,2.608,0.032005,0,0.38344,-0.003068,-1
4,0.15555,0.018162,0.054321,0.0029198,4.37e-006,0.12122,0.054554,6.71e-005,18.094,-0.040749,-1
26,0.34837,0.12075,0.39882,0.84646,0.041348,0.14875,0.55759,0.010516,424.22,-0.032674,-1
12,0.22448,0.046189,0.17433,0.054131,0.0074654,0.05651,0.18559,0.003009,255.12,0.069948,-1
74,0.10607,0.010663,0.11106,0.40535,0.0032466,0.044669,0.23898,0.0070673,30735,0.033987,-1
122,0.54898,0.29744,1.2691,2.3076,0.99468,0.60191,1.492,0.005744,3786.1,0.0021339,-1
41,0.43618,0.18624,0.65443,2.2206,0.13752,0.2704,0.89814,0.023728,435.09,-0.0059825,-1
60,0.33895,0.11036,0.44824,5.9713,0.0017275,0.23359,0.61419,0.0075516,2988.7,0.029845,-1
69,0.4975,0.24379,0.9626,0.25491,0.12759,0.81436,0.99538,0.0021508,1006.6,-0.0080513,-1
12,0.23045,0.048678,0.1765,0.023849,7.626e-005,0.38605,0.17931,0.0010022,134.32,0.042968,-1
4,0.0080901,4.909e-005,0.00014726,6e-007,0,0.008,0.00014726,0,250,-0.0040906,-1
76,0.6415,0.40544,1.3626,6.3625,0.27299,0.78044,1.858,0.01184,1086.1,-0.016966,-1
3,0.12797,0.010906,0.032717,6.692e-005,0,2.666,0.032717,0,0.37509,-0.003068,-1
3,0.135,0.012137,0.03641,7.447e-005,0,2.967,0.036411,0,0.33704,-0.003068,-1
30,0.37581,0.13797,0.5013,1.3014,0.033296,0.20598,0.81467,0.021965,604.13,-0.055455,-1
70,0.10681,0.01061,0.13347,0.32449,0.0049788,0.053897,0.23433,0.0088439,34449,0.016513,-1
134,0.56136,0.31062,1.3319,2.5098,4.0594,0.38955,1.5518,0.0068926,4524.6,-0.0074418,-1
44,0.44047,0.19081,0.69969,1.1212,0.020072,0.55727,0.77681,0.0050847,830.61,-0.012098,-1
59,0.33287,0.10631,0.43556,4.2582,0.00154,0.22082,0.64212,0.011547,2872.2,0.038414,-1
5,0.16876,0.022174,0.091159,0.018649,0.00096785,0.035877,0.10084,0.018154,120.5,0.0067778,-1
71,0.50493,0.25127,0.99294,0.23634,0.019456,2.2173,1.021,0.0020616,921.8,-0.0090512,-1
4,0.12864,0.012084,0.034948,0.015546,3.87e-006,0.019345,0.041149,0.0073163,65.699,0.37096,-1
13,0.25104,0.057782,0.24234,0.16758,0.00087495,0.14906,0.27947,0.020261,177.28,-0.058072,-1
52,0.54693,0.29276,1.113,0.33821,0.10617,1.0848,1.1703,0.006349,704.72,-0.0060156,-1
22,0.3562,0.12139,0.4052,0.86895,0.0060391,0.18744,0.50819,0.0060419,301.83,-0.023038,-1
3,0.12885,0.011057,0.033171,6.784e-005,0,2.703,0.033171,0,0.36996,-0.003068,-1
3,0.13534,0.012198,0.036595,7.485e-005,0,2.982,0.036595,0,0.33535,-0.003068,-1
5,0.19107,0.026856,0.091458,0.055407,5.296e-005,0.047078,0.11172,0.022881,39.747,0.27542,-1
18,0.29645,0.084153,0.27145,0.36513,0.027863,0.097901,0.40768,0.014327,302.83,0.070886,-1
6,0.34303,0.082978,0.31487,0.067912,0.0014072,0.23285,0.33953,0.067857,61.931,0.080078,-1
145,0.57026,0.32009,1.3668,2.7848,0.28096,1.3655,1.51,0.0046577,5573.8,0.0020882,-1
46,0.44707,0.19538,0.7226,1.0706,0.017871,0.60861,0.80159,0.0051406,831.42,-0.010466,-1
60,0.3347,0.10763,0.45268,3.6032,0.00098468,0.22806,0.65636,0.015461,2147.2,0.042323,-1
4,0.16781,0.019646,0.068263,0.013348,5.856e-005,0.048966,0.074774,0.018239,109.06,0.084707,-1
70,0.50257,0.24893,0.97772,0.32262,1.0665,0.31557,1.0564,0.0038517,1055.4,-0.02086,-1
4,0.1466,0.015028,0.044029,0.01955,2.92e-006,0.022766,0.053631,0.01431,50.645,0.42406,-1
14,0.25298,0.059442,0.21841,0.036652,0.00075395,0.25642,0.22505,0.0020563,194.87,-0.031297,-1
50,0.54319,0.28872,1.092,0.35426,0.076083,1.2013,1.1529,0.0084399,614.28,-0.0060107,-1
22,0.36003,0.1237,0.41245,0.93978,0.005137,0.19363,0.5485,0.0074621,318.14,-0.06179,-1
3,0.12804,0.010918,0.032753,6.699e-005,0,2.669,0.032753,4.5e-007,0.37467,-0.0030679,-1
5,0.17214,0.024617,0.073679,0.022175,6.23e-005,0.052294,0.078874,0.0014642,75.06,-0.12877,-1
9,0.21027,0.039184,0.14129,0.0141,0.00015419,0.19145,0.14383,0.0014326,87.257,0.014798,-1
16,0.35032,0.10943,0.3893,1.4455,0.0072856,0.22588,0.46,0.018522,220.49,0.071926,-1
148,0.57073,0.32032,1.3771,2.9173,0.15379,1.7301,1.5018,0.0046438,4632.1,0.0039165,-1
20,0.29584,0.08292,0.30229,1.2833,0.0019097,0.20454,0.32739,0.0017539,184.75,-0.022323,-1
22,0.31141,0.092478,0.30878,1.2252,0.013839,0.12592,0.44995,0.023106,275.86,-0.0058437,-1
32,0.26002,0.06542,0.24723,0.17787,0.045981,0.077879,0.29591,0.0041119,1440.3,0.069512,-1
3,0.0866,0.0049946,0.014984,3.065e-005,0,1.221,0.014984,0,0.819,-0.003068,-1
70,0.50505,0.25141,0.99926,0.31082,0.048676,1.4069,1.048,0.0039015,1036,-0.006047,-1
4,0.11942,0.010645,0.031241,0.010125,3.39e-006,0.021599,0.034123,0.0028773,67.145,0.27782,-1
62,0.59059,0.34235,1.3266,0.40641,0.16781,1.3045,1.4017,0.0078611,1108.2,-0.019282,-1
9,0.24654,0.053233,0.18212,0.073155,0.00025978,0.157,0.19817,0.0088838,113.43,0.013125,-1
5,0.16848,0.022498,0.074927,0.0087057,5e-006,0.13804,0.075854,0.0006381,26.841,0.098571,-1
5,0.17209,0.02346,0.078928,0.010506,0.00012278,0.060952,0.081641,0.0026845,63.963,0.095589,-1
11,0.29087,0.076095,0.37383,0.312,0.035842,0.10205,0.40206,0.031389,240.42,-0.01003,-1
149,0.56963,0.3187,1.3954,3.266,0.18397,1.5839,1.5373,0.0056408,5096,0.0027888,-1
19,0.28851,0.078402,0.28557,1.4186,0.0012598,0.19705,0.31233,0.0019476,203.15,-0.032061,-1
24,0.32119,0.099601,0.33636,0.97607,0.01857,0.13848,0.4741,0.020852,333.77,-0.0058692,-1
51,0.31219,0.094152,0.36101,2.3683,0.0081308,0.16646,0.56444,0.0059437,1840.4,0.045634,-1
67,0.49549,0.24173,0.96437,0.24962,0.0094471,2.69,1.0021,0.0027295,1035.8,0.006521,-1
6,0.171,0.024366,0.081139,0.0025131,2.103e-005,0.1695,0.08124,5.527e-005,15.812,-0.0049087,-1
6,0.26365,0.052215,0.1561,0.10784,0.00033068,0.077296,0.18019,0.04201,75.678,0.043651,-1
148,0.56002,0.30809,1.3417,3.3585,0.40423,1.0826,1.4972,0.0069412,5232.4,0.0025754,-1
42,0.42889,0.17931,0.64092,1.4797,0.2482,0.22912,0.91022,0.021127,551.35,-0.01862,-1
3,0.084227,0.0047247,0.014174,2.899e-005,0,1.155,0.014174,0,0.8658,-0.003068,-1
45,0.29045,0.082373,0.30008,1.7742,0.0069849,0.13496,0.46032,0.0061723,2018.7,0.028959,-1
49,0.41578,0.16931,0.66532,0.16386,0.024753,0.7442,0.68279,0.0010628,725.38,-0.0045277,-1
50,0.42142,0.17411,0.68091,0.45622,0.26311,0.24032,0.83204,0.014116,1201.7,0.013513,-1
6,0.19104,0.030389,0.10135,0.017919,4.171e-005,0.12055,0.1042,0.0017338,26.373,0.10989,-1
17,0.32335,0.098098,0.34871,0.14617,0.029193,0.12904,0.3794,0.0089319,234.98,0.014914,-1
6,0.23892,0.041826,0.16196,0.11724,4.626e-005,0.080429,0.20424,0.054335,21.719,0.28461,-1
9,0.2239,0.044158,0.15443,0.022203,0.00024427,0.18687,0.15841,0.0027837,93.388,0.015852,-1
148,0.5645,0.31304,1.3473,3.4146,0.31794,1.231,1.5105,0.0067117,5106.3,0.001445,-1
19,0.28701,0.078361,0.28347,0.46646,0.0015378,0.18886,0.31324,0.0025402,226.15,-0.058492,-1
22,0.30554,0.089208,0.30605,1.4827,0.010281,0.13141,0.41513,0.011324,394.04,-0.0058437,-1
48,0.30443,0.090423,0.32538,2.8197,0.0091914,0.14459,0.51314,0.0070485,2278.5,0.02499,-1
67,0.49307,0.23937,0.94868,0.25438,0.03012,1.576,0.99797,0.0028863,1377.9,-0.0030048,-1
51,0.52562,0.26883,1.0698,0.33202,0.0076769,2.8654,1.13,0.0097745,899.44,0.022714,-1
22,0.35701,0.121,0.44567,0.45206,0.0061818,0.33478,0.56362,0.021009,309.43,-0.062577,-1
7,0.25239,0.053426,0.17164,0.04743,0.00061386,0.12223,0.18785,0.013568,51.821,0.17881,-1
147,0.56341,0.31192,1.3449,3.3646,0.42405,1.0782,1.5075,0.0052282,5875.6,0.0013524,-1
42,0.42886,0.17937,0.64548,1.4236,0.10396,0.30934,0.79945,0.011811,606.55,-0.0075405,-1
52,0.308,0.092249,0.36097,4.3454,0.011544,0.17347,0.58551,0.0084708,2052.1,0.029026,-1
68,0.49569,0.24204,0.96256,0.31658,0.044727,1.3504,0.99674,0.0022587,1039.9,0.0019305,-1
35,0.39453,0.15104,0.57338,0.19757,0.035883,0.40654,0.60633,0.0036472,579.21,-0.017314,-1
140,0.55673,0.30499,1.3112,3.1892,2.4054,0.44526,1.5321,0.0071382,4761.4,0.0015674,-1
20,0.29264,0.08127,0.29888,0.24444,0.001187,0.23468,0.32177,0.0017358,239.14,-0.039194,-1
22,0.31204,0.094201,0.30533,1.8468,0.017657,0.12132,0.46829,0.024663,433.44,-0.0058437,-1
58,0.32555,0.10221,0.39997,5.5365,0.0041,0.20586,0.547,0.0048976,2746.9,0.014939,-1
4,0.20281,0.028045,0.087695,0.017282,2.102e-005,0.061942,0.095903,0.030449,76.636,-0.48059,-1
67,0.49108,0.23744,0.94821,0.35472,0.023642,1.7132,1.0009,0.0037288,1181.6,-0.0092584,-1
15,0.29955,0.083931,0.30157,0.13272,0.0051337,0.17561,0.32568,0.0083062,221.51,-0.023388,-1
14,0.25453,0.059999,0.21413,0.11354,0.00082077,0.16817,0.24349,0.0040922,259,0.063257,-1
18,0.27632,0.072049,0.2713,0.079024,0.0017884,0.26628,0.29437,0.0021885,363.13,0.081848,-1
120,0.52629,0.27236,1.1542,1.6924,0.44808,0.72102,1.3068,0.0067286,3403.5,0.0040616,-1
21,0.29736,0.084152,0.31322,0.27939,0.0066677,0.17861,0.34398,0.0022757,316.94,-0.012284,-1
22,0.30831,0.090545,0.30164,1.5376,0.017754,0.11877,0.45885,0.025514,293.6,-0.0058437,-1
55,0.3047,0.09029,0.3627,2.6056,0.0033803,0.2129,0.49403,0.0046913,2862.6,0.039995,-1
70,0.50035,0.24677,0.97932,0.44425,0.0058408,3.0649,1.0187,0.0025842,1168.9,-0.0050572,-1
16,0.30134,0.085072,0.30308,0.16207,0.0059002,0.16867,0.33754,0.01143,243.11,0.036045,-1
13,0.26367,0.062837,0.20785,0.26711,0.0026194,0.088268,0.27865,0.014287,150.93,-0.0056246,-1
19,0.28081,0.074657,0.28406,0.064813,0.00072138,0.44306,0.29626,0.0025834,322.09,0.045435,-1
15,0.26532,0.066375,0.20513,0.25855,0.0086511,0.069854,0.28533,0.015937,302.6,-0.0056976,-1
98,0.49991,0.24636,1.016,0.81978,0.0071224,2.8931,1.084,0.0040452,3060.2,0.0039038,-1
43,0.43563,0.18545,0.66415,2.8135,0.099165,0.32589,0.8777,0.019423,501.94,-0.0059898,-1
57,0.31421,0.095221,0.40646,2.8202,0.0018651,0.21545,0.57147,0.014589,2678.1,0.041059,-1
4,0.1536,0.016112,0.047651,0.017023,2.07e-006,0.024178,0.058547,0.017786,45.953,-0.45106,-1
70,0.49753,0.24396,0.97167,0.25197,0.042735,1.4311,0.99961,0.0020597,954.7,-0.0023302,-1
5,0.16868,0.022518,0.07572,0.012791,0.00010096,0.057936,0.078334,0.0019831,46.93,0.070267,-1
9,0.23552,0.048611,0.19164,0.085283,0.00049434,0.13385,0.21445,0.017731,155.5,-0.083213,-1
25,0.37308,0.1352,0.40984,0.98438,0.047839,0.14275,0.67839,0.028681,437.4,0.0069345,-1
7,0.17611,0.026146,0.090862,0.022272,3.81e-006,0.1131,0.093363,0.0014257,50.483,0.087142,-1
28,0.32443,0.10198,0.39425,0.3759,0.021349,0.18765,0.50164,0.010603,512.76,0.0076257,-1
85,0.48703,0.23328,1.0005,1.6054,0.037258,1.0831,1.0869,0.006846,2848.8,0.0086209,-1
42,0.43191,0.18202,0.6522,1.6325,0.069051,0.34768,0.80603,0.014365,652.26,-0.0059863,-1
57,0.31499,0.095514,0.38098,2.037,0.0012319,0.22031,0.47717,0.0034638,2349.6,0.031664,-1
3,0.09773,0.0063609,0.019083,3.903e-005,0,1.555,0.019083,0,0.64309,-0.003068,-1
69,0.49461,0.24101,0.95678,0.42171,0.012777,2.3939,0.98863,0.0023448,911.38,-0.0020808,-1
16,0.29673,0.082061,0.30321,0.11979,0.0017546,0.28352,0.33175,0.0086943,277.67,-0.0057269,-1
13,0.2556,0.059141,0.19676,0.24437,0.001887,0.087873,0.2469,0.012225,169.96,0.015232,-1
20,0.28839,0.078961,0.29365,0.11629,0.0018916,0.2999,0.33161,0.0038161,438.63,0.049311,-1
28,0.32487,0.10198,0.38562,0.40742,0.03348,0.15742,0.49997,0.012919,505.14,0.0080101,-1
7,0.27032,0.058447,0.19233,0.071706,0.0015608,0.10912,0.22641,0.030906,103.31,0.35555,-1
74,0.46802,0.21549,0.91953,1.0019,0.012428,1.3648,0.97852,0.0068546,2118.9,0.012633,-1
21,0.29995,0.085348,0.31832,0.28284,0.0033499,0.19923,0.35809,0.0041626,201.51,-0.051414,-1
23,0.315,0.096292,0.31828,1.0937,0.021641,0.12567,0.47071,0.022127,313.2,-0.045125,-1
58,0.31858,0.097656,0.39363,1.775,0.0015053,0.22198,0.51307,0.0056578,2462.9,0.042156,-1
6,0.20638,0.034844,0.14671,0.025506,0.0053032,0.045312,0.16081,0.023093,79.382,0.0094611,-1
68,0.48903,0.23556,0.93873,0.51877,0.20321,0.59508,0.99512,0.003554,1198.7,-0.0060443,-1
16,0.30528,0.0868,0.32251,0.11869,0.0042288,0.23564,0.35366,0.01194,245.11,-0.040611,-1
14,0.25856,0.061962,0.2172,0.22168,0.0069452,0.089905,0.29424,0.010272,275.74,0.044707,-1
19,0.28153,0.074927,0.2871,0.075672,0.0073123,0.1596,0.29955,0.003708,216.77,0.053397,-1
29,0.32861,0.10429,0.39879,0.30564,0.024171,0.20162,0.46537,0.0070622,507,-0.0035259,-1
5,0.22103,0.036639,0.11901,0.039109,0.00020193,0.078701,0.13338,0.030508,46.746,0.35343,-1
66,0.44934,0.19828,0.82676,0.80114,0.0094244,1.3124,0.88181,0.0054914,2255.5,0.0095832,-1
41,0.42816,0.18014,0.63808,1.3199,0.071086,0.32752,0.78352,0.013342,749.74,-0.0059825,-1
54,0.29981,0.08714,0.34931,1.1708,0.0025552,0.22123,0.42802,0.0033532,2104,0.028895,-1
5,0.16687,0.021786,0.063724,0.021102,8.392e-005,0.035891,0.073267,0.010729,61.691,0.30528,-1
68,0.48709,0.23377,0.92794,0.28688,0.070702,0.99255,0.98005,0.0038703,964.44,-0.013829,-1
14,0.3263,0.098716,0.30732,0.43511,0.0085352,0.13788,0.35441,0.017588,219.36,0.013647,-1
14,0.27965,0.072602,0.27968,0.10267,0.0039227,0.18226,0.30869,0.013154,257.46,-0.035594,-1
14,0.25289,0.058858,0.21061,0.19164,0.0027196,0.10232,0.25826,0.010094,243.13,0.0042897,-1
8,0.18351,0.029438,0.10322,0.020482,3.916e-005,0.13288,0.10612,0.0013942,44.388,0.096513,-1
10,0.20636,0.038277,0.13379,0.039192,0.00050079,0.09717,0.14293,0.0034899,160.54,-0.0054542,-1
29,0.32576,0.10243,0.39124,0.34939,0.053901,0.14058,0.48868,0.0081812,596.45,-0.040512,-1
6,0.16124,0.020139,0.065057,0.071399,5.91e-006,0.032652,0.093875,0.018594,109.28,0.42208,-1
51,0.40782,0.16265,0.67278,0.25371,0.0055749,1.3806,0.71115,0.0055038,1611.9,0.018353,-1
43,0.43893,0.18837,0.67378,1.4704,0.11426,0.31433,0.90785,0.015261,857.72,-0.025724,-1
58,0.31409,0.095816,0.38501,1.5347,0.0038151,0.22986,0.49217,0.0048254,2736.1,0.0066104,-1
4,0.25507,0.037681,0.13019,0.018357,3e-007,0.065218,0.14569,0.068238,16.191,0.49447,-1
51,0.41908,0.17214,0.68203,0.090504,0.1642,0.30699,0.69345,0.0013318,619.1,0.0019853,-1
13,0.22424,0.046148,0.16818,0.093507,0.001134,0.11185,0.18565,0.002596,308.67,0.012079,-1
32,0.43673,0.18382,0.68786,0.20515,0.0053545,1.2521,0.74051,0.0081784,574.36,0.033759,-1
44,0.42699,0.17809,0.68372,0.18801,0.014635,0.96421,0.70854,0.0022662,691.31,-0.0044988,-1
30,0.33848,0.11162,0.39532,0.71328,0.027332,0.16882,0.49789,0.0088991,588.21,-0.028384,-1
5,0.13334,0.013488,0.044327,0.0239,1.475e-005,0.024197,0.052672,0.0072289,63.812,0.28503,-1
35,0.35659,0.12327,0.56733,0.25562,0.015302,0.48832,0.6025,0.018464,813.48,0.037532,-1
41,0.42896,0.18083,0.64142,1.3461,0.083184,0.31466,0.80727,0.013744,569.86,-0.0059825,-1
57,0.31117,0.094483,0.38446,1.5416,0.0076124,0.21425,0.53616,0.0057764,2176.8,0.041114,-1
7,0.16777,0.022832,0.087149,0.040438,9.008e-005,0.058539,0.10049,0.010064,217.88,0.21004,-1
66,0.47832,0.22533,0.88956,0.19629,0.00059575,6.3839,0.90392,0.0010617,879.04,-0.0049479,-1
41,0.46883,0.21236,0.81873,0.79686,0.0053509,1.4114,0.87285,0.0096011,707.27,0.013863,-1
45,0.43002,0.18068,0.6967,0.19111,0.064257,0.49811,0.722,0.0025274,755.14,-0.0011699,-1
13,0.21994,0.044473,0.16487,0.031738,0.00016231,0.25901,0.16902,0.00107,171.05,0.038646,-1
18,0.37137,0.1289,0.40396,0.40569,0.0082057,0.20519,0.46918,0.022665,295.43,-0.082303,-1
5,0.17587,0.021553,0.068112,0.063487,4.13e-006,0.034739,0.097733,0.027574,94.837,0.54084,-1
26,0.30801,0.091214,0.34877,0.073467,0.00058627,0.86114,0.36317,0.0041598,573.58,0.030947,-1
22,0.30504,0.088638,0.33557,0.26132,0.007427,0.20467,0.36223,0.0019392,325.15,-0.035001,-1
19,0.29515,0.084378,0.2641,0.86757,0.0090408,0.10539,0.39019,0.021228,239.91,-0.005795,-1
56,0.30906,0.092822,0.37944,1.6313,0.0054758,0.20797,0.51385,0.005671,1968,0.023797,-1
4,0.11062,0.0091798,0.027335,0.004533,0,0.043929,0.027745,0.00012886,45.528,0.14005,-1
48,0.40587,0.16131,0.63424,0.062638,0.0066875,1.3067,0.63889,0.00062986,482.78,-0.0044529,-1
13,0.22832,0.047734,0.16649,0.21221,0.0033686,0.06274,0.24161,0.0085367,379.74,0.18422,-1
54,0.5202,0.26355,0.98967,0.84095,0.013528,1.9536,1.0678,0.008892,1063.2,-0.0010775,-1
3,0.088495,0.0052155,0.015647,3.2e-005,0,1.275,0.015647,0,0.78431,-0.003068,-1
45,0.43037,0.18093,0.69905,0.16933,0.0032054,1.9876,0.72463,0.0024722,798.9,-0.0059965,-1
12,0.21304,0.041667,0.14973,0.033002,0.0020653,0.070972,0.15335,0.00090709,116.33,0.02768,-1
18,0.29404,0.079848,0.3356,0.38634,0.00025728,0.19607,0.40563,0.024845,205.89,-0.094905,-1
6,0.18582,0.02508,0.092717,0.08349,3.98e-006,0.046449,0.12504,0.033853,77.623,0.39969,-1
